2016-03-03 20:57:01	Start
2016-03-03 20:57:13	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
3.370	0.527847	3.499908	8.162476	8.896853	0.746	4.471	8.690	9.814
3.373	0.127945	3.138092	7.167480	7.825392	0.582	3.922	8.229	9.145
3.384	-0.105331	3.109528	6.672363	7.362112	0.341	3.464	7.660	8.420
3.418	-0.098190	3.304718	7.269836	7.986321	0.113	3.263	7.318	8.018
3.423	0.075577	3.497528	7.638794	8.401761	0.000	3.262	7.187	7.894
3.444	0.304092	3.790314	6.915161	7.891667	0.044	3.426	7.124	7.910
3.468	0.430252	3.790314	6.838989	7.830924	0.178	3.596	7.166	8.028
3.494	0.425491	3.937897	6.796143	7.866106	0.309	3.754	7.047	7.998
3.523	0.349319	4.092621	6.905640	8.034888	0.377	3.903	6.864	7.906
3.526	0.325516	4.218781	7.853027	8.920432	0.383	4.010	7.098	8.163
3.545	0.599258	4.323517	7.317444	8.520381	0.425	4.143	7.218	8.335
3.567	0.649246	4.206879	7.072266	8.254471	0.481	4.210	7.287	8.433
3.594	0.606400	4.442535	7.867310	9.055297	0.545	4.298	7.528	8.688
3.616	0.530228	4.697235	8.840881	10.025285	0.596	4.418	7.774	8.964
3.643	0.270767	4.856720	10.571411	11.636828	0.514	4.551	8.588	9.743
3.646	-0.186264	4.906708	11.511658	12.515140	0.305	4.726	9.698	10.808
3.665	-0.302902	5.149506	11.940125	13.006757	0.078	4.903	10.716	11.796
3.688	-0.831345	5.537506	11.223633	12.542928	-0.262	5.113	11.312	12.425
3.719	-1.033676	5.839813	12.566162	13.895335	-0.589	5.358	11.810	12.990
3.725	-0.536179	5.239960	12.216248	13.303434	-0.676	5.442	11.987	13.187
3.745	0.044632	4.406830	10.195312	11.107049	-0.589	5.256	11.550	12.712
3.765	0.263626	3.845062	8.683777	9.500631	-0.315	4.833	10.915	11.952
3.793	0.125565	4.040253	7.253174	8.303489	-0.026	4.383	9.587	10.554
3.812	-0.452866	4.544891	7.545959	8.820580	-0.005	4.209	8.420	9.433
3.838	-0.878952	5.056671	8.202942	9.676298	-0.236	4.372	7.921	9.075
3.845	-1.000351	4.725800	8.645691	9.903628	-0.552	4.592	7.912	9.176
3.866	-0.786118	4.102142	9.143188	10.052037	-0.780	4.607	8.384	9.613
3.890	-0.481430	3.390411	9.443115	10.044854	-0.787	4.319	8.859	9.919
3.920	-0.269577	3.083344	8.493347	9.039725	-0.634	3.825	8.931	9.760
3.942	-0.067245	3.061920	7.664978	8.254197	-0.401	3.409	8.686	9.348
3.946	0.056534	3.361847	7.410278	8.137410	-0.190	3.224	8.253	8.869
3.969	0.177933	3.661774	7.134155	8.020999	-0.026	3.292	7.676	8.363
3.996	0.254105	3.876007	6.617615	7.673384	0.105	3.490	7.207	8.021
4.018	0.206497	3.864105	6.234375	7.337669	0.174	3.691	6.849	7.792
4.027	0.011307	3.945038	6.327209	7.456342	0.162	3.837	6.578	7.622
4.048	-0.205307	4.066437	6.679504	7.822649	0.067	3.938	6.465	7.573
4.083	-0.445724	4.344940	7.300781	8.507561	-0.108	4.055	6.635	7.781
4.094	-0.757553	4.649628	7.560242	8.907871	-0.349	4.252	6.967	8.174
4.122	-0.928940	4.790070	7.845886	9.239352	-0.584	4.463	7.347	8.619
4.128	-0.786118	4.742462	8.045837	9.372535	-0.730	4.632	7.688	9.007
4.154	-0.310043	4.497284	8.876587	9.955676	-0.696	4.670	8.082	9.369
4.176	0.227921	4.516327	8.733765	9.835030	-0.449	4.637	8.376	9.601
4.203	0.389786	4.735321	8.864685	10.057725	-0.120	4.623	8.630	9.805
4.231	0.246964	4.966217	9.823975	11.010667	0.139	4.679	9.075	10.215
4.234	0.189835	5.301849	10.476196	11.742927	0.264	4.880	9.475	10.662
4.257	-0.057724	5.825531	10.738037	12.216611	0.192	5.207	9.976	11.257
4.269	-0.421921	5.489899	12.842285	13.972877	-0.011	5.396	10.970	12.236
4.290	-0.421921	4.906708	13.287415	14.170716	-0.178	5.381	11.836	13.026
4.318	-0.195786	3.837921	10.476196	11.158793	-0.274	5.015	11.836	12.880
4.343	0.156509	3.642731	8.371948	9.131457	-0.221	4.469	11.244	12.108
4.349	0.670670	4.021210	8.869446	9.761506	0.052	4.102	10.251	11.056
4.371	0.937271	4.413971	9.726379	10.722130	0.392	3.979	9.361	10.193
4.397	1.125320	4.409210	9.973938	10.962980	0.722	4.122	9.235	10.145
4.423	1.101517	3.961700	9.602600	10.445972	0.959	4.202	9.543	10.473
4.430	1.008682	3.580841	9.393127	10.103005	1.043	4.091	9.674	10.559
4.452	0.777786	3.271393	8.814697	9.434291	1.003	3.806	9.446	10.237
4.477	0.525467	3.266632	8.202942	8.845069	0.853	3.520	9.003	9.707
4.506	0.389786	3.476105	7.636414	8.399408	0.675	3.399	8.512	9.195
4.531	0.318375	3.609406	7.146057	8.012197	0.503	3.406	7.950	8.673
4.534	0.287430	3.678436	6.653320	7.607902	0.380	3.508	7.410	8.216
4.558	0.296951	3.657013	6.270081	7.264698	0.323	3.605	6.926	7.821
4.571	0.213638	3.733185	6.058228	7.119300	0.279	3.670	6.532	7.501
4.592	0.092239	3.816498	6.467651	7.510305	0.223	3.721	6.362	7.376
4.613	0.116043	3.878387	6.867554	7.887880	0.180	3.771	6.416	7.446
4.638	0.239822	4.185455	7.395996	8.501547	0.165	3.903	6.697	7.755
4.664	0.499283	4.461578	7.177002	8.465478	0.237	4.085	6.977	8.091
4.672	0.456436	4.494904	7.603088	8.844176	0.328	4.255	7.261	8.425
4.693	0.296951	4.875763	8.700439	9.977920	0.373	4.504	7.719	8.947
4.719	0.168411	5.120941	9.297913	10.616194	0.355	4.738	8.195	9.476
4.746	-0.083908	5.316132	10.307190	11.597692	0.209	4.952	8.977	10.259
4.752	-0.224350	5.370880	10.895142	12.149107	0.039	5.171	9.800	11.085
4.773	-0.229111	5.375641	11.080811	12.318051	-0.092	5.296	10.395	11.670
4.795	-0.074387	5.716034	11.368835	12.725132	-0.153	5.445	10.913	12.197
4.820	0.061295	5.249481	13.449280	14.437588	-0.117	5.428	11.699	12.907
4.847	0.475479	4.287811	13.130310	13.820870	0.058	5.157	12.257	13.325
4.853	0.496902	3.654633	10.383362	11.018959	0.240	4.727	12.083	13.001
4.875	0.408829	3.652252	8.286255	9.064662	0.361	4.211	11.312	12.086
4.895	0.292191	4.123566	7.634033	8.681453	0.418	3.930	9.858	10.646
4.920	0.094620	4.385406	8.148193	9.253853	0.323	3.954	8.613	9.505
4.942	0.082718	4.452057	8.964661	10.009635	0.220	4.153	8.258	9.252
4.953	-0.022018	4.037872	10.002502	10.786795	0.112	4.250	8.687	9.683
4.976	-0.181503	3.514191	9.802551	10.415013	-0.007	4.097	9.229	10.116
5.001	-0.498093	3.223785	8.952759	9.528525	-0.155	3.807	9.431	10.185
5.022	-0.812302	3.050018	8.171997	8.760365	-0.378	3.456	9.232	9.873
