2016-03-03 21:23:40	Start
2016-03-03 21:23:59	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
5.237	0.268151	9.136273	1.379060	9.243658	0.330	9.009	1.245	9.102
5.255	0.316035	9.270349	1.484405	9.393758	0.316	9.088	1.341	9.193
5.275	0.411803	9.375694	1.484405	9.501404	0.323	9.194	1.405	9.307
5.294	0.469264	9.404425	1.426944	9.523633	0.366	9.297	1.444	9.416
5.314	0.517148	9.509769	1.379060	9.623147	0.429	9.390	1.444	9.510
5.334	0.584185	9.691729	1.455675	9.817834	0.496	9.495	1.437	9.617
5.354	0.746991	9.825804	1.561020	9.977034	0.579	9.608	1.456	9.735
5.373	0.804452	9.931149	1.695095	10.106839	0.663	9.740	1.523	9.881
5.393	0.852336	10.055647	1.359907	10.182920	0.747	9.876	1.518	10.021
5.412	1.216254	11.022904	1.225831	11.157346	0.905	10.209	1.460	10.356
5.436	1.015141	11.511322	1.158794	11.613951	0.972	10.630	1.360	10.765
5.455	0.756568	12.344504	-0.019154	12.367682	0.960	11.234	0.931	11.330
5.475	0.775721	12.775460	-0.019154	12.799004	0.941	11.914	0.587	11.984
5.493	1.120486	12.698846	-0.632069	12.763843	0.917	12.333	0.122	12.386
5.512	1.283292	11.779472	-0.938527	11.886279	0.984	12.400	-0.402	12.454
5.527	1.321599	9.969456	-1.091756	10.115760	1.125	11.806	-0.670	11.891
5.548	1.206678	8.178593	-1.532289	8.407934	1.233	10.657	-1.049	10.793
5.567	1.398214	7.153875	-1.446098	7.431294	1.302	9.270	-1.252	9.460
5.588	1.618480	7.230489	-0.890643	7.462754	1.386	8.133	-1.240	8.354
5.607	2.020706	8.398860	-0.766145	8.672432	1.561	7.740	-1.159	7.994
5.626	1.570596	9.481039	-0.660800	9.632940	1.652	8.066	-0.941	8.300
5.645	1.072602	10.180145	-0.785298	10.266573	1.571	8.823	-0.776	9.009
5.668	0.277727	10.055647	-0.938527	10.103168	1.235	9.529	-0.788	9.669
5.686	-0.028730	9.538500	-0.957681	9.586499	0.723	9.814	-0.836	9.897
5.705	0.076614	9.040505	-0.574608	9.059072	0.350	9.704	-0.814	9.754
5.724	0.612916	8.667010	0.095768	8.689183	0.235	9.325	-0.594	9.359
5.743	0.842759	8.418014	0.191536	8.462262	0.376	8.916	-0.311	8.949
5.763	0.900220	8.485051	0.114922	8.533446	0.608	8.653	-0.043	8.686
5.792	1.034295	8.868123	0.411803	8.937726	0.848	8.610	0.204	8.656
5.808	1.206678	9.289502	0.670376	9.391503	0.996	8.765	0.347	8.831
5.826	1.187524	9.346964	0.881066	9.463203	1.082	8.997	0.520	9.081
5.844	1.216254	9.222465	0.861913	9.342164	1.161	9.182	0.706	9.284
5.863	1.292869	9.097966	1.139640	9.259767	1.226	9.239	0.888	9.364
5.880	1.244985	9.088389	1.254562	9.258657	1.235	9.189	1.034	9.331
5.903	1.331176	9.260772	1.206678	9.433451	1.271	9.167	1.116	9.324
5.919	1.340753	9.461885	1.331176	9.648675	1.302	9.227	1.233	9.400
5.938	1.101333	9.519346	1.369483	9.680205	1.255	9.333	1.290	9.505
5.958	0.794875	9.375694	1.331176	9.503026	1.142	9.404	1.310	9.566
5.977	0.641646	9.145850	1.379060	9.271467	0.970	9.376	1.353	9.526
5.996	0.555455	8.839393	1.312023	8.953480	0.773	9.220	1.348	9.352
6.016	0.536301	8.513782	1.292869	8.628071	0.632	8.969	1.329	9.089
6.037	0.612916	8.303091	1.302446	8.426942	0.587	8.701	1.322	8.820
6.057	0.737414	8.274361	1.321599	8.411626	0.611	8.483	1.307	8.605
6.076	0.928950	8.370130	1.398214	8.536804	0.704	8.365	1.329	8.501
6.095	1.063026	8.456321	1.417367	8.639926	0.836	8.351	1.360	8.504
6.114	1.101333	8.542512	1.407791	8.727504	0.958	8.411	1.386	8.579
6.134	1.091756	8.753201	1.455675	8.940328	1.046	8.531	1.420	8.711
6.153	1.130063	9.097966	1.570596	9.301441	1.097	8.713	1.463	8.902
6.174	1.206678	9.327810	1.628057	9.545401	1.132	8.930	1.516	9.129
6.192	1.206678	9.385271	1.647211	9.604826	1.159	9.141	1.575	9.348
6.212	1.244985	9.481039	1.675941	9.708185	1.197	9.323	1.630	9.540
6.232	1.206678	9.720459	1.742979	9.948938	1.216	9.479	1.674	9.702
6.252	1.101333	9.864111	1.848324	10.096035	1.190	9.613	1.729	9.839
6.271	0.919373	10.036493	1.695095	10.220068	1.118	9.776	1.741	9.993
